,param_initialization,optimizer,qaoa_variant,warm_start,backend_mode,depth,lagrangian_multiplier,amount_shots,max_tol,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
10,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DbS,0.9952936172485352,50,"[np.float64(-0.02606618684232219), np.float64(-0.0661413986900027), np.float64(0.16776222842981997), np.float64(-0.13961062316206224), np.float64(0.02220175736187921), np.float64(0.16550184670332516), np.float64(-0.39309660776745947), np.float64(0.15796006806144444), np.float64(0.30770528427829796), np.float64(-0.14209989886053254), np.float64(-0.06604805470176621), np.float64(-0.1337435181020011), np.float64(0.5108303116463112), np.float64(0.3110771257544434), np.float64(-0.051264728389570274), np.float64(0.7298945801114242), np.float64(-0.2548752398894449), np.float64(0.20191175529074668), np.float64(-0.16517298844275324), np.float64(-0.7118456388986225), np.float64(-0.6138089637723274), np.float64(0.6386942061083781), np.float64(-0.24597784684244778), np.float64(0.6819235079427617), np.float64(0.9857515730146448), np.float64(0.019978461267965847), np.float64(0.6303151354463855), np.float64(0.37714454039781575), np.float64(0.40974172440145584), np.float64(0.15297407133967028), np.float64(-0.025386012306911593), np.float64(0.1866542411597726), np.float64(0.16031051176936845), np.float64(0.28304415219273205), np.float64(-0.18599650099172269), np.float64(0.4453723544214542), np.float64(0.38952855109871987), np.float64(-0.0781934665555997), np.float64(1.032078133736921), np.float64(0.30757448715008606), np.float64(1.058723221714934), np.float64(-0.4895753964020287), np.float64(-0.3364660199352127), np.float64(-0.6030015755861613), np.float64(-0.029260613163241037), np.float64(0.18853836322276255), np.float64(0.26092994768751376), np.float64(0.34191085939737004), np.float64(-0.3041043314590578), np.float64(0.12889199438549143)]","[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[6.02977509 0.113177   0.91257879 1.46959962 1.97204962 0.85172079
 1.89678416 1.6716769  3.28386077 2.26252538 1.84448579 1.91856686
 5.99844043 2.93945069 4.64528205 0.93414444 5.99920765 2.88206359
 0.19886166 1.50644707]",0.022289900386774295
11,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DxK,1.090501070022583,50,"[np.float64(2.3527648278503825), np.float64(-0.27856537761695527), np.float64(0.5760150227125924), np.float64(2.401255097176423), np.float64(-0.02318322085239223), np.float64(0.4536757030722396), np.float64(-0.2761049436005409), np.float64(-0.2540753062449436), np.float64(0.598885288881597), np.float64(0.9424927731940044), np.float64(-0.06489319363531135), np.float64(-0.055341783117834026), np.float64(1.0480980946757756), np.float64(0.6967005984328966), np.float64(1.144363043093339), np.float64(-0.023696968812465496), np.float64(0.8027421511305818), np.float64(-0.025841572383514283), np.float64(-0.35757134268800594), np.float64(0.05380587015716), np.float64(-0.6770591083943258), np.float64(-0.3642759299904225), np.float64(-0.4101196338757632), np.float64(-0.015368535155554253), np.float64(0.15356049811737782), np.float64(0.6882847501908141), np.float64(-0.46506985272909884), np.float64(-0.47382647752943774), np.float64(0.22331962426391805), np.float64(-0.20618879144989954), np.float64(0.5954922051548005), np.float64(0.10766086349029788), np.float64(-0.09598656091952704), np.float64(1.3496712537799511), np.float64(0.12562618573660167), np.float64(-0.46332451771585553), np.float64(-0.8760468308030768), np.float64(0.6952953553383225), np.float64(0.651492280369561), np.float64(-0.5933694906959381), np.float64(-0.1486521917594973), np.float64(-0.32537323875158486), np.float64(-0.3628810452764527), np.float64(-0.37625558606004644), np.float64(-0.8763934063695044), np.float64(0.4329893732465364), np.float64(0.7423093647708989), np.float64(0.3590689102485777), np.float64(-0.5395111547678925), np.float64(1.1591810069044943)]","[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[5.46482631 0.94576076 6.18543516 0.40160971 0.00683644 3.09125103
 1.53106993 0.95841653 0.98826104 1.75571521 2.79498744 2.89366722
 2.41421053 1.12583218 6.24675496 0.10036008 0.51698378 0.93300098
 1.48813017 1.11068649]",0.33163022890732086
12,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<Dv[,1.4874446392059326,50,"[np.float64(1.4219659093777397), np.float64(0.5318014029461938), np.float64(0.5233955187770964), np.float64(0.9826370553782339), np.float64(1.0737145403628146), np.float64(0.05246677061607684), np.float64(1.8589094907429877), np.float64(0.5180790527598662), np.float64(-0.12342086781572875), np.float64(0.8560293787239683), np.float64(0.6054512250776495), np.float64(1.0689844568165605), np.float64(0.03757482646603405), np.float64(-0.9814997018073749), np.float64(-0.7042703718526558), np.float64(1.0078004865744412), np.float64(0.032855997843433266), np.float64(-0.897971577962287), np.float64(-0.8740972507552878), np.float64(-0.19966749804804146), np.float64(-0.9565987366279518), np.float64(0.867715928146493), np.float64(-0.3617750448030572), np.float64(0.7240489036308605), np.float64(-1.1040245474724217), np.float64(0.4656437746130446), np.float64(2.3610309489987547), np.float64(0.31086352083018576), np.float64(-0.056131242595020836), np.float64(1.5856635405536523), np.float64(-0.565814960022159), np.float64(-0.058928800292426475), np.float64(1.0472095283317315), np.float64(-0.1498602921986053), np.float64(-0.4470852616575874), np.float64(1.3619521812192714), np.float64(0.1315533076066327), np.float64(0.917120898903178), np.float64(1.5568382754594132), np.float64(1.2751319352492088), np.float64(1.6804768533768693), np.float64(-1.026531958846206), np.float64(0.8444465670429744), np.float64(0.06515797031707932), np.float64(-0.3626947072845368), np.float64(1.89911286856421), np.float64(0.7759605845509865), np.float64(3.079522107243916), np.float64(0.3008940934532733), np.float64(0.9635826001122738)]","[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.78273385 0.20299483 4.75600773 2.63593399 1.46287009 1.5147302
 1.69039843 2.05645903 3.21814278 0.65928705 3.24853897 1.02735839
 3.10421509 1.71081814 5.18680191 0.18731642 3.80552945 1.91439064
 0.41910653 1.67975256]",0.010043484976223236
13,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DxK,1.0409319400787354,50,"[np.float64(0.14530836816001252), np.float64(1.0907561342715621), np.float64(-0.025933488051570794), np.float64(-0.23024108602277113), np.float64(0.02893401493768168), np.float64(0.5088363664827247), np.float64(0.20590186732309848), np.float64(-0.11627596879873017), np.float64(-0.11832299790168238), np.float64(0.25959817724135437), np.float64(0.4873183702754108), np.float64(0.822676349271304), np.float64(1.1537626553558689), np.float64(0.681411501588844), np.float64(-0.848823961879832), np.float64(0.8172466098769774), np.float64(-0.8548305124241506), np.float64(0.4113064544722947), np.float64(-0.32466631964195597), np.float64(-0.7568376003853587), np.float64(0.14904217466021302), np.float64(-0.6234101871249225), np.float64(-0.0191987212434426), np.float64(-0.19034058255065675), np.float64(1.4534653251037377), np.float64(-0.969821636225609), np.float64(-0.6403780622197343), np.float64(0.5272749378215769), np.float64(1.0017980861906326), np.float64(-0.6728961569629662), np.float64(-0.7231847697254833), np.float64(1.2086711521682925), np.float64(1.0963102179543505), np.float64(0.8992547952405165), np.float64(0.04872996465676666), np.float64(-0.42982093341739414), np.float64(0.004050449734757593), np.float64(-0.17225082948796927), np.float64(0.767489186772855), np.float64(-0.3416414124387948), np.float64(0.6339060912907158), np.float64(-0.04914039284311587), np.float64(-0.4857431720303195), np.float64(0.11928924243356807), np.float64(1.5125074552419207), np.float64(-0.2554032300530728), np.float64(0.41347520548451694), np.float64(0.39582166086647663), np.float64(-0.567812501576943), np.float64(0.4046838439966217)]","[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.97200036 2.60107326 3.59364354 2.96486859 4.95547586 1.58999656
 4.31461436 1.81840436 3.19877438 3.00847625 1.41818145 2.03567874
 3.72487988 0.03108422 4.40240062 1.54325348 1.42316242 1.28604094
 2.24814703 0.1226492 ]",0.4539165237672238
14,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<Dv[,1.1541824340820312,50,"[np.float64(2.462737399976894), np.float64(1.7093631694540916), np.float64(-0.9317719509276656), np.float64(0.9778748942851895), np.float64(0.30623788342394276), np.float64(1.7281907674702055), np.float64(-0.570208444026042), np.float64(-0.68239750965313), np.float64(2.1254069311185937), np.float64(0.49615607267122686), np.float64(0.3020701641426998), np.float64(-0.41351749615757427), np.float64(0.5961109308732063), np.float64(-0.7112566833737431), np.float64(1.1001342635707407), np.float64(1.3166487155322208), np.float64(1.6137385585043234), np.float64(1.478424798225861), np.float64(1.4774775212895994), np.float64(0.11893658788833408), np.float64(1.0962587629453833), np.float64(0.07119649428458516), np.float64(-0.10714874704477137), np.float64(0.41447772245248005), np.float64(0.08983687217305185), np.float64(0.5800163455790892), np.float64(2.0035652166419387), np.float64(3.588941638694673), np.float64(1.2585946483560775), np.float64(-0.23286990916549782), np.float64(1.2077934492936127), np.float64(0.12344885381018966), np.float64(0.32999137337964757), np.float64(0.7388402556546607), np.float64(1.6118509492389317), np.float64(0.6901823949565757), np.float64(0.43762770750623203), np.float64(-0.7058788516853636), np.float64(1.1661528530599923), np.float64(2.1407827591032227), np.float64(1.3435539040623707), np.float64(0.13547559063228512), np.float64(-1.0346891466657737), np.float64(-0.11620487437422705), np.float64(-0.820948155056352), np.float64(1.181662073726125), np.float64(-1.378537920737023), np.float64(-0.19806572260290164), np.float64(-0.01039514331959282), np.float64(-1.1214048952109938)]","[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.85207732 1.06810194 3.4155586  3.08765124 3.33173358 1.46658145
 4.36933046 0.0713261  0.25438738 1.58202024 3.54393387 1.12284772
 5.96709853 2.97426028 5.01098437 1.79195803 2.3230567  0.65934345
 4.34408572 1.43700965]",0.009900707731038261
15,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DbS,0.8579611778259277,50,"[np.float64(0.15875099447038243), np.float64(-0.20572266437841305), np.float64(-0.8739285142646557), np.float64(-0.17122312630437744), np.float64(-0.125968779925613), np.float64(-0.27341583836323713), np.float64(0.6727816860506874), np.float64(-0.2168918760879336), np.float64(0.8164272613924616), np.float64(0.19679437246893294), np.float64(0.6020707609453082), np.float64(0.4796219858074128), np.float64(0.2537384323583787), np.float64(0.034512100689833417), np.float64(1.2014389644694101), np.float64(-0.3983572008275205), np.float64(0.02212730103259066), np.float64(0.2983250233830634), np.float64(-0.2519707057065098), np.float64(-0.16137573701109043), np.float64(-0.4318445177439934), np.float64(0.36394390202677973), np.float64(-0.12859357997901488), np.float64(0.26866967108135165), np.float64(-0.2807878363500485), np.float64(1.429987822458171), np.float64(0.5123197129473258), np.float64(0.6361012009888142), np.float64(-0.10575609963133858), np.float64(0.5318807760300823), np.float64(0.03765451388964207), np.float64(-0.021517385863092098), np.float64(-0.11444615659324721), np.float64(0.5251116116067353), np.float64(-0.25906164101207796), np.float64(0.08158214237662594), np.float64(-0.5026781392551288), np.float64(-0.20926060170490576), np.float64(-0.16122120374152282), np.float64(-0.510054743695044), np.float64(-0.40017305845117823), np.float64(-0.4220658634568549), np.float64(0.3855193364797087), np.float64(-0.020701942457829303), np.float64(0.5663418312642254), np.float64(0.14307217986401188), np.float64(0.44776007788924843), np.float64(0.5442944333585897), np.float64(0.4166242915482423), np.float64(0.07788034953298119)]","[1, 0, 0, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.39050016 0.26955817 3.58322391 0.52783292 5.05981395 0.43069796
 4.67900459 1.4696901  2.34747483 1.43989859 2.91954067 0.32974728
 1.51280633 2.03704971 3.87578783 2.29256107 2.65094739 0.86912949
 2.45882569 0.2760764 ]",0.026852240726243183
16,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<DbS,0.2216644287109375,50,"[np.float64(-0.7104084201520185), np.float64(-0.74944982508504), np.float64(-0.44388327317719056), np.float64(1.687193214508253), np.float64(0.44959674915223735), np.float64(-0.24486084892099536), np.float64(-0.39906356068202165), np.float64(-0.04023912772713073), np.float64(-0.010601589917625165), np.float64(-0.10468437079302545), np.float64(-0.7445619390614395), np.float64(-0.2673163167014236), np.float64(1.7965447434027553), np.float64(-0.26549546313546485), np.float64(0.1459573963286966), np.float64(0.21360830858979452), np.float64(0.18522240063035622), np.float64(0.1837969562828226), np.float64(0.7781025863937411), np.float64(0.8096599333999859), np.float64(0.5025600783334995), np.float64(0.7262440894577198), np.float64(-0.0004984662940233642), np.float64(-0.523534920271967), np.float64(0.09228788696963414), np.float64(0.3209298109421007), np.float64(0.14192703045296579), np.float64(0.0023445499952160637), np.float64(0.47046315131395877), np.float64(-0.1992858972299216), np.float64(-0.6545189134706865), np.float64(0.026726944379602782), np.float64(0.1860120549274361), np.float64(-0.2831740239060839), np.float64(-1.3459296144554498), np.float64(0.07525013458381685), np.float64(-0.79595661380876), np.float64(1.2954726731705266), np.float64(0.5683163979950272), np.float64(-0.5083010078067967), np.float64(1.9606273196533266), np.float64(0.17816430658830512), np.float64(-0.6650120736651448), np.float64(2.405563864861687), np.float64(1.6458045572478126), np.float64(0.13391971942607567), np.float64(1.1538311134388146), np.float64(2.2861988598425493), np.float64(-0.7617548557791342), np.float64(1.5846929076289524)]","[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[0.41892452 0.01227304 3.48077396 0.72526741],0.0990141566184348
17,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<DxK,0.2801394462585449,50,"[np.float64(-0.0511341903510804), np.float64(0.6452239694728698), np.float64(-0.6334201964482168), np.float64(-0.33030882810324735), np.float64(0.05162386397806841), np.float64(3.4174029898784033), np.float64(0.024005946594805372), np.float64(0.7440949837348888), np.float64(0.6623350145797869), np.float64(0.10822849168266331), np.float64(0.9638470206849665), np.float64(1.5141041605391383), np.float64(0.04813146096497476), np.float64(0.0006762607515147286), np.float64(0.8319815725451386), np.float64(2.311709439177376), np.float64(-0.7044781909588823), np.float64(2.7406335252968517), np.float64(1.319416890435714), np.float64(0.04687984450683763), np.float64(-0.4503148552453099), np.float64(0.008218604322900135), np.float64(0.7665049155949214), np.float64(0.5927970883388425), np.float64(0.44288650112243644), np.float64(0.6268145123839189), np.float64(-0.35207456950797916), np.float64(-0.12863359945543437), np.float64(-0.5775818322570817), np.float64(-1.1085333831377946), np.float64(0.21764456735134857), np.float64(-0.028331274744453794), np.float64(-0.010324349496257375), np.float64(0.033369160779239446), np.float64(-0.02193175973337831), np.float64(-0.829833469374219), np.float64(1.025440650371206), np.float64(-0.0074862087743568576), np.float64(-0.04234572624417131), np.float64(0.9700505935269818), np.float64(-0.003729762955314478), np.float64(-0.10400160145705964), np.float64(-0.11198635196399713), np.float64(0.5559340837570005), np.float64(-1.3949510190797982), np.float64(-0.5790176344423246), np.float64(0.6439586611485781), np.float64(2.0067016467424827), np.float64(-0.21153685265751349), np.float64(0.4333811170824991)]","[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.07817054 0.5146671  2.66163828 0.31934329],0.3057010146951111
18,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<Dv[,0.3406541347503662,50,"[np.float64(0.06313425614727074), np.float64(-0.03464242801967849), np.float64(0.0956053296275808), np.float64(5.134794973673641), np.float64(5.031849905093305), np.float64(1.8764945238005828), np.float64(0.36792589828859845), np.float64(2.2912993677624596), np.float64(-0.49249828555957287), np.float64(-0.4357158974464408), np.float64(2.2186785363505703), np.float64(0.14836637362054855), np.float64(-0.08240658250101225), np.float64(-0.00706020888721369), np.float64(0.49301476707412917), np.float64(-1.0610495915930458), np.float64(0.6554337767303331), np.float64(0.07271240784101377), np.float64(-0.09798785312058612), np.float64(-0.6164599767527785), np.float64(0.8792502845162016), np.float64(-0.25342212938616315), np.float64(-0.005356025523478587), np.float64(-1.2972166400293257), np.float64(0.15448813908546294), np.float64(-1.3348644293756662), np.float64(-0.6096814732119855), np.float64(-0.024542918658791484), np.float64(-0.8235431299787344), np.float64(-1.1884586049869021), np.float64(1.603843619455425), np.float64(0.4382439649936897), np.float64(-1.1109678317586114), np.float64(1.1528862435120204), np.float64(0.42580295700881376), np.float64(0.15077722268202426), np.float64(-0.26512248524696747), np.float64(5.395935085579469), np.float64(-1.8781161778592796), np.float64(1.9440362931024906), np.float64(0.44488540532722237), np.float64(-1.0620085158753718), np.float64(0.6794650730877464), np.float64(2.2043614814410954), np.float64(0.043442677774591376), np.float64(2.756275615229982), np.float64(-0.6560900329298199), np.float64(-0.7499770601495738), np.float64(0.4017375816386586), np.float64(2.524549609542596)]","[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[3.6744432  3.10083293 5.78464005 2.07508405],0.1695027653137549
19,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<DbS,0.22103238105773926,50,"[np.float64(-0.39262072794838576), np.float64(-0.41272841370584334), np.float64(-0.48443187672665317), np.float64(0.2872792809255976), np.float64(-0.1129079441087166), np.float64(-0.6221997631425896), np.float64(-0.4071016567069656), np.float64(-0.8861318530360253), np.float64(-1.1180005093154777), np.float64(-0.02272074431850904), np.float64(1.5057827451823855), np.float64(0.6860501837913657), np.float64(-1.3510125571200717), np.float64(-0.21375185365058322), np.float64(0.1819342881085951), np.float64(-0.1286789621835362), np.float64(0.14912756649091047), np.float64(-0.12497761925947021), np.float64(0.13410439378113387), np.float64(1.4433977968243177), np.float64(-0.12605457686456908), np.float64(0.9066709528477241), np.float64(-0.2600734963562903), np.float64(0.3657359159637589), np.float64(1.4715758827809096), np.float64(-0.5393992626658202), np.float64(0.35006789255410603), np.float64(-0.5747873457973247), np.float64(1.3349888003422254), np.float64(0.46960483377470125), np.float64(1.793159635233875), np.float64(-1.5462684841101422), np.float64(0.6866655088806846), np.float64(0.8365227441584857), np.float64(0.2563210816017333), np.float64(0.4756360438137289), np.float64(-0.2867382172287393), np.float64(-0.49538288844157746), np.float64(-0.3623133364667672), np.float64(0.18698155492342716), np.float64(0.6252523853042896), np.float64(-0.05651013658562641), np.float64(1.6764293855913783), np.float64(2.35362080346901), np.float64(-0.27540107771179495), np.float64(0.12172248216883158), np.float64(-0.13406634288710859), np.float64(-0.5546018972660459), np.float64(-0.27225804984637764), np.float64(1.2509709662650406)]","[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[0.36827215 0.35169668 3.46030765 2.39576163],0.1857554020337947
20,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DxK,0.9422752857208252,50,"[np.float64(0.124067473222986), np.float64(0.2386306773293908), np.float64(0.9213247731018674), np.float64(-0.3140307837791271), np.float64(-0.003261739641988823), np.float64(0.05612718182084786), np.float64(-0.00869164415812955), np.float64(0.02645187631709156), np.float64(-0.118794002455659), np.float64(-0.6508357080947149), np.float64(2.151788097364153), np.float64(1.3124873053733348), np.float64(0.5771438348139235), np.float64(0.10948166101799962), np.float64(-0.1803364153399638), np.float64(0.35266780884693405), np.float64(0.6562520560199062), np.float64(0.20423851038811364), np.float64(0.32299301026605964), np.float64(2.1425165452481933), np.float64(-0.7634421645404873), np.float64(1.0673769260278365), np.float64(0.12729300753570336), np.float64(-0.14397514365677305), np.float64(0.4025132693849336), np.float64(0.18704812690239467), np.float64(1.2787808693485603), np.float64(0.022229681271730986), np.float64(-0.34582523230268514), np.float64(-0.20509470067778116), np.float64(1.3990486527276125), np.float64(0.036854650547509395), np.float64(0.17555617745775715), np.float64(1.6202647622861983), np.float64(0.42462320543649523), np.float64(0.9641292731858938), np.float64(1.1402246397135052), np.float64(-0.05048291915374206), np.float64(0.013475059831446257), np.float64(1.1428648290461634), np.float64(-0.2552894607303595), np.float64(0.4816459442659605), np.float64(1.7213754406908979), np.float64(0.6485639893906107), np.float64(-0.11975966206496595), np.float64(0.4002274375265086), np.float64(0.18355553727283422), np.float64(-0.025522590895647346), np.float64(-0.3022329945482394), np.float64(-0.46423904716971004)]","[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.15458238 0.72275979 2.3285488  1.67108264 3.40128699 2.36400414
 2.16516356 0.46622283 0.09129174 2.29247777 3.62899466 1.19226835
 3.13085101 1.32827494 1.69438349 0.06651483 2.41374241 2.53784688
 0.27469534 2.14032995]",0.19597941804002972
21,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<Dv[,1.0660293102264404,50,"[np.float64(-0.43110509485853077), np.float64(0.12222403999267911), np.float64(0.5091512824305535), np.float64(-0.8564062956580177), np.float64(-0.17206428973342777), np.float64(-0.8287829112699078), np.float64(0.4131989689028054), np.float64(-0.36921569385713504), np.float64(3.1026858453449595), np.float64(-0.15856062646609556), np.float64(0.9528835683209982), np.float64(-0.9112169851006542), np.float64(-1.3933759427601673), np.float64(-0.41767756955631746), np.float64(1.2666110363422816), np.float64(2.1564131778667717), np.float64(0.72901412031912), np.float64(0.8103882696349252), np.float64(0.8650914332552344), np.float64(0.029852667850579134), np.float64(-0.5743493938567494), np.float64(0.004056207221534075), np.float64(2.5196257324372664), np.float64(1.1245648147209009), np.float64(-0.34566858241891163), np.float64(-0.37541055757628344), np.float64(0.4092369501526903), np.float64(-0.06582623740994294), np.float64(-0.005629585358623679), np.float64(0.5481610778633572), np.float64(0.617887307919984), np.float64(2.0593186325294828), np.float64(0.41363740950266736), np.float64(1.102885343857446), np.float64(-0.2789440185882156), np.float64(0.5902101276816449), np.float64(-1.0420499108571457), np.float64(-0.9618329491040487), np.float64(-0.5425331411540352), np.float64(0.8640241359667183), np.float64(-0.5588817292372088), np.float64(-0.08346320395316953), np.float64(0.8895269727453528), np.float64(0.3021824070434868), np.float64(1.4182411110181485), np.float64(0.9095334537764934), np.float64(0.0805244040895837), np.float64(-0.7490352507330076), np.float64(-1.4296921833267635), np.float64(1.109494144516745)]","[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.23775791 0.60319803 2.88908024 0.65434044 5.87735813 0.90076073
 3.56515736 2.84641199 0.22517395 0.45540574 6.16364564 2.74321766
 3.03572794 0.4211039  2.21763734 0.76486739 2.64671239 0.53470207
 2.4291221  0.87022036]",0.03192242028125498
22,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DbS,0.9741873741149902,50,"[np.float64(-0.07665065091956705), np.float64(-0.2281092728395936), np.float64(-0.7825109916925936), np.float64(-0.14204002776733723), np.float64(-0.08021932007171151), np.float64(0.23693148851709075), np.float64(-0.2796533886282401), np.float64(-0.05149077195217942), np.float64(-0.8184496198746952), np.float64(1.1195840464208051), np.float64(-0.5593488924529493), np.float64(-0.14684485601686809), np.float64(0.8701736979975324), np.float64(-0.06844748340191503), np.float64(-0.5136457902879642), np.float64(0.40315513436842343), np.float64(0.513406989319578), np.float64(0.050603958569739704), np.float64(-0.3588339596121105), np.float64(-0.6387029413092956), np.float64(-0.5328148785632761), np.float64(-0.29189269936968), np.float64(-0.16920089346926936), np.float64(-0.16907597386372275), np.float64(-0.016617724473301038), np.float64(0.7463791818065477), np.float64(0.7268443432205803), np.float64(0.6182223353777059), np.float64(0.07963139728054401), np.float64(0.2897136305225639), np.float64(-0.39743058939141584), np.float64(0.524740419597866), np.float64(0.6797428106232849), np.float64(0.12794761196612664), np.float64(0.280699518763647), np.float64(1.036945490382752), np.float64(0.04862908975213509), np.float64(0.2362856864072682), np.float64(-0.4968304097173893), np.float64(-0.016270959101330085), np.float64(-0.44663499648210386), np.float64(1.1472745984491692), np.float64(-0.49589863536496226), np.float64(0.24380347443344608), np.float64(0.38300090068968784), np.float64(-0.3695951888685338), np.float64(-0.27415718116589527), np.float64(0.045937367717481414), np.float64(-0.3427631890898464), np.float64(1.18949520997701)]","[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.61878424 2.56309367 1.97896342 1.7564246  2.93282594 1.69488501
 0.14143083 0.78257109 2.15357838 0.75102464 3.4343241  3.04123515
 5.77968867 1.14395057 1.40989929 0.3361973  2.2206921  1.55213218
 0.21784238 0.31043527]",0.1430133786341697
23,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DxK,1.0611302852630615,50,"[np.float64(0.08593652746750624), np.float64(0.7734827497277691), np.float64(-0.6778900856711165), np.float64(-0.7161591583534728), np.float64(0.8521069821485907), np.float64(1.763760774761149), np.float64(-0.5444764369715084), np.float64(1.1306376169838661), np.float64(-0.4319851674787836), np.float64(1.3135315800637442), np.float64(0.36670482201826327), np.float64(1.8085963745172626), np.float64(0.9792135695485693), np.float64(0.25134804826960966), np.float64(-0.8893364382355398), np.float64(-0.5157772160978784), np.float64(-0.920503688703095), np.float64(2.2188544031587973), np.float64(-0.26749506175683324), np.float64(0.045466498454691806), np.float64(-0.15915750161894232), np.float64(0.5235978719265263), np.float64(0.10327767880330234), np.float64(0.1338611200519572), np.float64(-0.15973658585141534), np.float64(0.9494969466472613), np.float64(0.6122769828405048), np.float64(-0.7908232607674202), np.float64(0.4559618783660486), np.float64(1.4063171648004718), np.float64(0.5408670386862969), np.float64(1.0722969101159168), np.float64(-0.19630616792784614), np.float64(0.5964879987197997), np.float64(0.9302094993680149), np.float64(-0.09522533522599931), np.float64(0.39893755273489073), np.float64(0.5272036862057783), np.float64(0.9424143861961509), np.float64(0.8961026140598983), np.float64(0.9226145852002948), np.float64(-0.23867368456642468), np.float64(0.15773557086652953), np.float64(2.4774249360535125), np.float64(0.6049930706208417), np.float64(1.0638388053015229), np.float64(0.6113006458188833), np.float64(-0.31216947398340344), np.float64(-0.03688277425329094), np.float64(0.790416533681041)]","[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[0.13852178 0.76891676 4.68534331 0.04242166 4.52682965 1.84779012
 3.54178802 2.05356913 4.50203599 2.53057472 2.32691767 2.63866804
 3.29139055 2.54493513 2.53872199 0.73050439 0.75094035 0.02696418
 4.89950882 0.34452459]",0.5637689677441643
